27010	17899948	3
27010	38709	2
27010	10176	3
27010	4138	4
27010	4137	5
27010	5113	2
27010	5107	5
27010	47281	4
27010	452306	2
27010	137791	2
27010	2657	4
27010	12232938	1
27010	3431	2
27010	6900	3
27010	3	4
27010	1	5
27010	136251	5
27010	33574273	5
27010	7069	4
27010	4473	4
27010	7244	5
27010	30118	5
27010	30119	5
27010	4989	4
27010	1618	3
27010	3980	5
27010	10441	3
2140110	52656911	1
2140110	18490	5
2140110	61771675	2
2140110	22822858	5
2140110	6334	4
2140110	26247008	5
2140110	55196813	3
2140110	60435878	4
2140110	59344312	3
2140110	2187	4
2140110	35959740	4
2140110	50202953	4
2140110	23692271	1
2140110	44318414	2
2140110	46000520	4
2140110	186074	4
2140110	7244	4
2140110	13623848	4
2140110	6493208	5
2140110	52578297	3
2140110	27071490	2
2140110	43890641	5
2140110	32075671	2
2140110	18143977	2
2140110	41081373	1
2140110	28921	5
2140110	30288282	4
2140110	45299992	2
2140110	4473	4
2140110	6469165	4
2140110	5308	5
2140110	890	5
2140110	4406	5
2140110	34066798	4
2140110	25541028	3
2140110	40097951	3
2140110	35133922	3
2140110	33590210	3
2140110	13158800	5
2140110	33600	5
2140110	34189556	3
2140110	18693763	3
2140110	32487617	5
2140110	10916	4
2140110	11367726	5
2140110	34273236	5
2140110	34051011	5
2140110	19486412	4
2140110	5886881	3
2140110	63697	4
2140110	5107	5
2140110	17212231	3
2140110	18045891	1
2140110	1618	4
2140110	19288043	4
2140110	4671	3
2140110	3876	1
2140110	18114322	5
1204211	21936809	3
1204211	43352954	1
1204211	36337550	3
1204211	6334	1
1204211	18373	5
1204211	46000520	3
1204211	58784475	2
1204211	77566	2
1204211	53205888	2
1204211	34066798	3
1204211	42046112	2
1204211	55196813	2
1204211	54981009	2
1204211	54120408	2
1204211	307791	2
1204211	51964	5
1204211	68428	5
1204211	18293427	4
1204211	33590210	4
1204211	27834600	2
1204211	7445	5
1204211	40389527	3
1204211	36124936	1
1204211	28815474	2
1204211	27833670	4
1204211	18812405	2
1204211	58679358	3
1204211	16143347	1
1204211	29844228	1
1204211	30165203	3
1204211	22557272	3
1204211	5886881	2
1204211	12287209	3
1204211	9969571	4
1204211	13335037	1
1204211	18775247	4
1204211	18007564	5
1204211	4214	1
1204211	2767052	1
1204211	13079982	3
1204211	33	4
1204211	13496	5
1204211	10644930	4
1204211	7669	3
1204211	3869	5
1204211	14743	5
1204211	389627	5
1204211	7763	5
1204211	8908	5
1204211	6288	2
1204211	391729	5
1204211	227463	5
1204211	7624	3
1204211	6514	3
1204211	4137	1
1204211	242006	2
1204211	428263	1
1204211	41865	2
1204211	1618	5
1204211	18619684	3
1204211	33574273	2
1204211	12232938	4
1204211	37435	2
1204211	5470	5
1204211	30119	4
1204211	5107	4
3221815	32307358	2
3221815	27071490	2
3221815	63133205	3
3221815	60556912	3
3221815	61431922	4
3221815	15195	5
3221815	17802724	3
3221815	35510008	4
3221815	52578297	3
3221815	53138081	4
3221815	110391	2
3221815	52838315	3
3221815	43822820	2
3221815	1472878	3
3221815	38359036	3
3221815	6668467	4
3221815	21853621	4
3221815	34912895	3
3221815	32796253	5
3221815	22557272	1
3221815	1812457	2
3221815	13335037	4
3221815	20910157	2
3221815	8492825	4
3221815	49750	1
3221815	4374400	4
3221815	11870085	5
3221815	11735983	3
3221815	12262741	1
3221815	19063	5
3221815	4671	4
3221815	17212231	3
3221815	6493208	2
3221815	29844228	3
3221815	10818853	1
3221815	7260188	5
3221815	6148028	5
3221815	2767052	5
3221815	10335308	2
3221815	197084	2
3221815	19321	3
3221815	7770	2
3221815	475339	2
3221815	23772	3
3221815	4948	5
3221815	6149	2
3221815	21787	1
3221815	233093	2
3221815	11084145	1
3221815	3367956	4
3221815	1358844	3
3221815	33574273	1
3221815	12232938	2
3221815	43641	4
3221815	8664353	4
3221815	7933292	5
3221815	9418327	2
3221815	18405	2
3221815	480204	1
3221815	3412	2
3221815	19543	2
3221815	228333	1
3221815	420282	3
3221815	113946	2
3221815	370493	2
3221815	38709	3
3221815	136251	5
3221815	18619684	1
3221815	6411961	2
3221815	556602	5
3221815	37470	5
3221815	28187	5
3221815	1	5
3221815	2728527	1
3221815	428263	3
3221815	11125	3
3221815	976	3
3221815	307791	3
3221815	33724	3
3221815	1162543	3
3221815	39999	5
3221815	249747	2
3221815	960	5
3221815	9416	5
3221815	41865	3
3221815	113436	4
3221815	119322	1
3221815	3	5
3221815	968	5
3221815	930	4
3221815	2657	3
6118316	63241104	5
6118316	127305853	4
6118316	58065033	4
6118316	7784	4
6118316	7815	1
6118316	8520610	4
6118316	2839	3
6118316	4214	5
6118316	12497	3
6118316	556602	5
6118316	6148028	5
6118316	7445	4
6118316	11337	3
6118316	2767052	5
6118316	5168	3
6118316	43763	3
6118316	452306	2
6118316	6853	4
6118316	6411961	2
6118316	10916	2
6118316	6149	3
6118316	227711	5
6118316	1162543	3
6118316	428263	3
6118316	32234	4
6118316	121749	3
6118316	84119	5
6118316	14866	3
6118316	7933292	1
6118316	3636	4
6118316	1	3
6118316	19063	2
6118316	84369	4
6118316	3431	2
6118316	23878688	2
6118316	33574273	4
6118316	11422	4
6118316	1812457	1
6118316	33	4
6118316	8130077	4
6118316	56495	1
6118316	9460487	5
6118316	7937843	5
6118316	137791	3
6118316	228333	3
6118316	41865	3
6118316	18405	5
6118316	21787	4
6118316	3	4
6118316	14995	4
6118316	23807	4
6118316	11588	2
6118316	77203	4
6118316	968	4
6118316	10441	4
6118316	7763	4
6118316	12232938	3
6118316	7244	5
6118316	19501	1
6118316	18135	3
6118316	7624	4
6118316	30119	5
6118316	5107	5
6118316	2657	4
7184117	6487308	1
7184117	53288434	3
7184117	63133205	3
7184117	55457493	5
7184117	58690308	3
7184117	22299763	5
7184117	23437156	5
7184117	14061957	4
7184117	61326735	3
7184117	50208350	1
7184117	62628727	4
7184117	56732449	5
7184117	59947696	5
7184117	14061955	4
7184117	52656911	4
7184117	59571699	4
7184117	50659467	1
7184117	10194157	4
7184117	36337550	1
7184117	60435878	5
7184117	46000520	4
7184117	8490112	5
7184117	58446227	5
7184117	58733693	3
7184117	52867387	3
7184117	16181775	3
7184117	58784475	5
7184117	58468990	4
7184117	34273236	2
7184117	40275288	4
7184117	18293427	2
7184117	9361589	3
7184117	32620332	5
7184117	853510	4
7184117	20170404	5
7184117	119322	5
7184117	16299	4
7184117	54493401	4
7184117	55404546	3
7184117	37435	4
7184117	51791252	3
7184117	10054335	1
7184117	52578297	5
7184117	6469165	3
7184117	53152636	4
7184117	43923951	5
7184117	41057294	2
7184117	40597810	5
7184117	12262741	5
7184117	3407877	3
7184117	1618	4
7184117	31434883	2
7184117	13526165	3
7184117	35959740	4
7184117	36199084	3
7184117	25489134	2
7184117	25883848	4
7184117	22544764	4
7184117	16085481	3
7184117	6644117	3
7184117	2728527	4
7184117	8667848	2
7184117	14497	5
7184117	13496	2
7184117	16793	5
7184117	33	4
7184117	40440	4
7184117	41865	1
7184117	4214	4
7184117	18619684	1
7184117	12232938	1
7184117	24337	5
7184117	3	5
7184117	10692	2
7184117	10964	4
7184117	960	3
7184117	3682	1
7184117	2865	3
7184117	21787	5
9982117	59345249	3
9982117	63133205	4
9982117	61718053	4
9982117	52656911	4
9982117	57693172	3
9982117	58690308	3
9982117	56732449	2
9982117	53138081	3
9982117	55404546	4
9982117	52831200	1
9982117	52838315	4
9982117	54981009	3
9982117	37570546	4
9982117	36478784	2
9982117	24445517	3
9982117	50623864	4
9982117	27362503	3
9982117	17788401	1
9982117	42201431	3
9982117	50833559	2
9982117	25883848	4
9982117	54985743	3
9982117	12067	2
9982117	31434883	3
9982117	40597810	2
9982117	53152636	4
9982117	52867387	5
9982117	51791252	2
9982117	43923951	4
9982117	77203	3
9982117	42135029	2
9982117	40916679	3
9982117	30268522	4
9982117	23492661	2
9982117	20342617	4
9982117	18693771	4
9982117	28257707	4
9982117	8520610	4
9982117	32326398	2
9982117	40121378	4
9982117	46041465	2
9982117	32148570	2
9982117	21853621	5
9982117	37976541	3
9982117	32620332	4
9982117	23692271	4
9982117	186074	3
9982117	2839	3
9982117	113946	5
9982117	84981	3
9982117	37781	3
9982117	36809135	4
9982117	41150487	3
9982117	34273236	4
9982117	35133922	5
9982117	35959740	2
9982117	13148	4
9982117	18405	5
9982117	2998	3
9982117	439288	4
9982117	18135	2
9982117	25574782	3
9982117	4865	3
9982117	3	1
9982117	113436	1
9982117	5470	2
9982117	4671	2
9982117	890	3
9982117	12609433	3
9982117	29780253	5
9982117	23807	5
9982117	22557520	2
9982117	13536860	1
9982117	11857408	1
9982117	1162543	1
9982117	428263	2
9982117	11588	2
9982117	30165203	2
9982117	32796253	3
9982117	27833670	1
9982117	34189556	3
9982117	40097951	2
9982117	34466963	5
9982117	16299	3
9982117	2657	4
9982117	41865	2
9982117	10818853	1
9982117	22557272	3
9982117	5886881	2
9982117	18045891	3
9982117	19288043	5
9982117	42080142	2
9982117	28187230	1
9982117	40389527	4
9982117	960	2
9982117	6493208	4
9982117	6148028	3
9982117	2767052	4
9982117	7260188	1
9982117	37470	3
6546602	54493401	5
6546602	51901147	2
6546602	32326398	1
6546602	34066798	4
6546602	27824826	3
6546602	27071490	4
6546602	28187230	3
6546602	29437949	2
6546602	29981261	4
6546602	17235026	2
6546602	29059	1
6546602	18775247	4
6546602	21853621	4
6546602	22557272	3
6546602	20170404	4
6546602	18143977	4
6546602	29044	4
6546602	6186357	2
6546602	18007564	4
6546602	16160797	3
6546602	14290364	2
6546602	13414446	2
6546602	9275658	3
6546602	4588	5
6546602	17333223	4
6546602	18302455	1
6546602	46756	3
6546602	7937843	3
6546602	2187	4
6546602	14497	1
6546602	11870085	2
6546602	18045891	2
6546602	19288043	5
6546602	49628	5
6546602	11367726	2
6546602	9361589	1
6546602	4214	4
6546602	37781	4
6546602	4981	5
6546602	43641	3
6546602	10644930	4
6546602	4667024	2
6546602	13335037	1
6546602	7331435	5
6546602	13145	1
6546602	24192	3
6546602	32499	3
6546602	890	3
6546602	5107	5
6546602	2657	4
6546602	4671	4
6546602	18135	4
6546602	18490	3
6546602	968	2
6546602	32542	4
6546602	1202	4
6546602	3	3
6546602	5470	1
6546602	128029	3
6546602	7260188	4
6546602	6148028	4
6546602	6690798	4
6546602	8908	5
6546602	2767052	5
6546602	6288	5
10086023	164444179	3
10086023	53138081	4
10086023	50659468	3
10086023	50659467	3
10086023	29044	5
10086023	52656911	4
10086023	58784475	4
10086023	60142750	4
10086023	34273236	4
10086023	18693763	3
10086023	58468990	2
10086023	27189194	3
10086023	23492661	3
10086023	18775359	1
10086023	60435878	3
10086023	32620332	2
10086023	55404546	5
10086023	26893819	1
10086023	40597810	4
10086023	36809135	4
10086023	30268522	3
10086023	5129	3
10086023	13214	3
10086023	10335308	2
10086023	70401	1
10086023	890	5
10086023	17571564	4
10086023	5470	4
10086023	92303	5
10086023	10664113	3
10086023	13497	3
10086023	62291	5
10086023	10572	4
10086023	13496	4
10086023	17250	2
10086023	133518	3
10086023	4671	4
10086023	7824322	3
10086023	9460487	1
10086023	12232938	2
10086023	2839	3
10086023	357664	5
10086023	6339664	1
10086023	9275658	1
10086023	11735983	1
10086023	13335037	3
10086023	4556058	3
10086023	2120932	3
10086023	28186	3
10086023	28187	3
10086023	38709	4
10086023	77203	3
10086023	50	3
10086023	7624	2
10086023	3636	1
10086023	18135	2
10086023	2657	5
10086023	22232	5
10086023	5107	2
10086023	256008	5
10086023	136251	1
10086023	3	4
10086023	1	5
10086023	11870085	3
10086023	7260188	1
10086023	6148028	3
10086023	2767052	5
10086023	37781	4
10086023	16299	5
5621024	168642	3
5621024	6690798	3
5621024	34066798	2
5621024	15783514	3
5621024	35068705	2
5621024	19161852	5
5621024	22328	5
5621024	11870085	1
5621024	56783258	4
5621024	7235533	3
5621024	10799	3
5621024	54120408	3
5621024	44767458	5
5621024	50202953	5
5621024	2767793	4
5621024	68429	3
5621024	6288	5
5621024	68428	4
5621024	18693771	4
5621024	168668	3
5621024	186074	1
5621024	46756	3
5621024	43848929	3
5621024	25489625	5
5621024	37976541	4
5621024	1067	4
5621024	2547	4
5621024	39927096	4
5621024	44279110	4
5621024	34273236	2
5621024	9969571	1
5621024	10569	4
5621024	18007564	1
5621024	29496076	4
5621024	23692271	3
5621024	227463	5
5621024	28921	5
5621024	5470	3
5621024	10664113	2
5621024	44492286	2
5621024	121749	3
5621024	84119	3
5621024	84369	3
5621024	5094	3
5621024	34897	3
5621024	233649	3
5621024	228665	3
5621024	1618	2
5621024	5359	3
5621024	7624	4
5621024	10365	2
5621024	33574273	2
5621024	3636	2
5621024	10847	3
5621024	3876	5
5621024	6514	2
5621024	3	2
5621024	43615	4
5621024	30165203	3
5621024	70535	3
5621024	960	1
5621024	17214	3
5621024	4900	3
5621024	2165	4
5621024	76620	4
5621024	4671	5
5621024	49628	4
5621024	2612	1
5621024	14201	4
5621024	7670	3
5621024	7669	2
5621024	5129	3
5621024	119322	2
5621024	14497	3
5621024	13079982	4
5621024	33	5
5621024	18512	5
5621024	10572	4
5621024	62291	4
5621024	13497	2
5621024	13496	4
5621024	4981	3
5621024	5107	5
5621024	33917	1
5621024	5759	5
5621024	12497	5
2542928	43352954	1
2542928	50520939	2
2542928	57693172	3
2542928	21787	3
2542928	45047384	5
2542928	7735333	3
2542928	41150487	5
2542928	6101718	1
2542928	23437156	1
2542928	902	2
2542928	16068905	3
2542928	17675462	1
2542928	18335634	2
2542928	10025305	3
2542928	32768522	5
2542928	4989	2
2542928	7171637	2
2542928	14201	4
2542928	17899948	4
2542928	9969571	5
2542928	6567017	3
2542928	22328546	1
2542928	186074	1
2542928	19547856	5
2542928	6334	1
2542928	9460487	2
2542928	70401	2
2542928	5759	3
2542928	113436	1
2542928	1	5
2542928	136251	5
2542928	3	4
2542928	18122	2
2542928	119324	2
2542928	119322	2
2542928	4900	2
2542928	13496	2
2542928	168668	5
2542928	4671	2
2542928	7260188	3
2542928	10818853	1
2542928	13623848	4
2542928	5129	4
2542928	8755785	3
2542928	8755776	4
2542928	6752378	4
2542928	1582996	4
2542928	3777732	4
2542928	256683	4
2542928	58345	3
2542928	50659467	2
2542928	10967	3
2542928	10988	4
2542928	10987	4
2542928	5364	4
2542928	10964	4
2542928	2728527	4
2542928	22544764	5
2542928	22628	4
2542928	18966806	5
2542928	18966819	5
2542928	18710190	3
2542928	11735983	3
2542928	13335037	4
2542928	15839976	5
2542928	6148028	4
2542928	2767052	4
2542928	4981	5
2542928	890	4
2542928	301082	3
2542928	2187	4
2542928	2865	4
2542928	1103	3
2542928	862041	5
2542928	37415	1
2542928	3431	3
2542928	12067	3
2542928	5043	1
2542928	1295	5
2542928	13079982	3
2542928	41865	1
2542928	968	2
2542928	930	3
2542928	5107	5
2542928	43814	5
2542928	43763	5
8560128	29044	5
8560128	61242426	4
8560128	58690308	3
8560128	18512	5
8560128	45300567	2
8560128	110391	3
8560128	50623864	2
8560128	45047384	3
8560128	7061	3
8560128	51791252	4
8560128	853510	3
8560128	18122	3
8560128	119324	4
8560128	119322	4
8560128	16181775	3
8560128	16299	5
8560128	22738563	5
8560128	41081373	4
8560128	13214	3
8560128	40597810	4
8560128	38819868	3
8560128	36430011	2
8560128	27824826	4
8560128	36388243	3
8560128	36809135	4
8560128	17899948	5
8560128	2728527	4
8560128	38359036	3
8560128	31434883	5
8560128	8664353	5
8560128	186074	4
8560128	19288043	4
8560128	12262741	4
8560128	18143977	4
8560128	16328	5
8560128	1103	4
8560128	3407877	4
8560128	19486412	3
8560128	13158800	2
8560128	22055262	4
8560128	27071490	4
8560128	16343	3
8560128	6514	3
8560128	11387515	3
8560128	17347634	5
8560128	6101718	1
8560128	249747	5
8560128	6487308	1
8560128	6280118	1
8560128	1	4
8560128	18114322	2
8560128	2767052	3
8560128	233093	3
8560128	136251	4
8560128	370493	2
8560128	4671	1
8560128	23772	3
8560128	3	5
8560128	2657	5
8560128	41865	1
8560128	930	5
3150529	58784475	5
3150529	35959740	4
3150529	50202953	5
3150529	29751398	4
3150529	51901147	1
3150529	35133922	4
3150529	20910157	4
3150529	16299	3
3150529	15745753	4
3150529	20170404	4
3150529	12067	2
3150529	18007564	4
3150529	40874032	3
3150529	18293427	4
3150529	33574273	2
3150529	902	5
3150529	16160797	3
3150529	17934530	3
3150529	18302455	3
3150529	9969571	5
3150529	46756	4
3150529	15783514	5
3150529	4473	5
3150529	10799	1
3150529	4214	3
3150529	4900	1
3150529	5470	4
3150529	168668	3
3150529	29588376	1
3150529	12609433	3
3150529	13453029	4
3150529	8520610	4
3150529	2744	4
3150529	18122	4
3150529	1618	4
3150529	1	5
3150529	136251	4
3150529	830	1
3150529	1215032	5
3150529	186074	5
3150529	51964	4
3150529	6148028	1
3150529	7260188	2
3150529	2767052	3
3150529	8855321	5
3150529	18135	2
3150529	890	3
3150529	30119	3
3150529	2657	3
3150529	2612	3
3150529	1202	3
3150529	7624	4
3150529	4137	5
3150529	4981	3
3150529	4671	2
3150529	5107	3
7366029	57926137	3
7366029	30555488	2
7366029	60194162	5
7366029	58446227	3
7366029	10847	5
7366029	32187419	2
7366029	54985743	2
7366029	56597885	3
7366029	54814676	5
7366029	52578297	3
7366029	44767458	5
7366029	54493401	3
7366029	37570546	5
7366029	15749186	3
7366029	40097951	4
7366029	36337550	3
7366029	35133922	5
7366029	29780253	5
7366029	37976541	5
7366029	34928122	5
7366029	22674105	4
7366029	16085481	5
7366029	33917	5
7366029	21853621	3
7366029	18373	3
7366029	4214	3
7366029	12609433	4
7366029	136251	3
7366029	23772	3
7366029	17250	2
7366029	7624	3
7366029	629	3
7366029	3869	4
7366029	1842	2
7366029	662	2
7366029	119322	3
7366029	33574273	2
7366029	3431	2
7366029	2728527	2
7366029	3636	1
7366029	2767052	5
7366029	119324	3
7366029	3	4
7366029	41865	1
7366029	5759	4
7366029	4667024	5
7366029	22628	3
7366029	43641	1
7366029	128029	3
7366029	930	1
7366029	1103	2
7366029	77203	5
7366029	1618	3
7366029	12232938	1
7366029	18114322	3
7366029	13079982	5
7366029	5129	3
7366029	18490	3
7366029	5470	3
7366029	11486	2
7366029	890	4
7366029	92303	3
7366029	58345	2
7366029	5113	3
7366029	18135	4
7366029	6514	5
7366029	5107	4
7366029	227463	4
7366029	3876	4
7366029	2657	5
7366029	4671	5
7366029	4981	4
7366029	6900	4
7366029	49436	3
7366029	242006	5
7366029	47281	1
7366029	19501	1
7366029	1845	3
7366029	168642	3
321029	32307358	3
321029	42135029	2
321029	35504431	3
321029	19288043	3
321029	18045891	3
321029	14891	2
321029	31434883	2
321029	23212667	3
321029	22557272	3
321029	25574782	3
321029	27071490	4
321029	16101128	3
321029	16160797	4
321029	25735012	4
321029	13335037	5
321029	18710190	4
321029	11735983	4
321029	7631105	1
321029	6186357	2
321029	18143977	4
321029	17934530	3
321029	8855321	3
321029	17212231	2
321029	11367726	3
321029	15783514	3
321029	2744	1
321029	7864437	2
321029	7260188	5
321029	13497818	2
321029	6148028	5
321029	2767052	5
321029	79885	3
321029	24192	2
321029	5359	4
321029	32499	5
321029	32542	4
321029	4865	1
321029	629	1
321029	10569	3
321029	6101718	2
321029	256683	1
321029	4667024	5
321029	10692	5
321029	33574273	2
321029	930	3
321029	5107	5
321029	1618	3
321029	6411961	3
321029	14995	4
321029	10956	3
321029	2657	5
321029	77203	4
321029	18619684	5
321029	13137	3
321029	49436	4
321029	6708	2
321029	136251	5
321029	1	5
321029	3	5
321029	976	4
321029	11125	5
321029	960	4
321029	968	5
321029	7669	1
321029	7670	3
321029	19501	5
4676803	43798285	1
4676803	52397	4
4676803	36124936	2
4676803	25300956	4
4676803	33230889	4
4676803	32758901	3
4676803	830502	5
4676803	6534	4
4676803	1215032	4
4676803	25574782	4
4676803	78129	3
4676803	20170404	2
4676803	79885	4
4676803	30165203	2
4676803	19161852	4
4676803	29579	1
4676803	7235533	4
4676803	186074	5
4676803	18007564	4
4676803	17934530	1
4676803	22328	1
4676803	44767458	3
4676803	5094	2
4676803	43615	3
4676803	15783514	4
4676803	77566	3
4676803	51964	4
4676803	13642	3
4676803	77197	4
4676803	47212	2
4676803	34497	1
4676803	8855321	5
4676803	10664113	3
4676803	13497	5
4676803	62291	4
4676803	6690798	3
4676803	46756	3
4676803	10572	5
4676803	13496	4
4676803	12287209	4
4676803	9969571	5
4676803	6288	4
4676803	7967	4
4676803	6148028	3
4676803	7260188	3
4676803	2767052	3
4676803	228665	3
4676803	233649	4
4676803	33574273	1
4676803	8908	2
3327630	60177373	2
3327630	59345249	2
3327630	58784475	4
3327630	180357146	4
3327630	7244	4
3327630	58065033	2
3327630	60194162	5
3327630	46000520	2
3327630	4406	5
3327630	54493401	3
3327630	57109107	2
3327630	56783258	4
3327630	6101138	2
3327630	43890641	3
3327630	79885	5
3327630	36809135	3
3327630	44318414	4
3327630	32051912	2
3327630	42080142	4
3327630	43798285	4
3327630	35133922	5
3327630	23692271	4
3327630	36124936	3
3327630	29496076	5
3327630	10054335	3
3327630	32487617	4
3327630	34066798	3
3327630	27161156	5
3327630	21853621	4
3327630	16158542	5
3327630	22557272	1
3327630	3591262	5
3327630	18775247	1
3327630	18143977	3
3327630	12262741	3
3327630	11367726	4
3327630	3153910	2
3327630	19288043	4
3327630	13497	1
3327630	62291	4
3327630	10572	4
3327630	13496	4
3327630	10644930	5
3327630	11084145	4
3327630	9938498	4
3327630	8664353	5
3327630	6493208	2
3327630	7315573	4
3327630	6289283	5
3327630	4667024	3
3327630	6411961	2
8214435	44767458	3
8214435	30257963	1
8214435	43890641	1
8214435	55361205	4
8214435	9539	5
8214435	53287484	1
8214435	35606560	1
8214435	7235533	3
8214435	34897	3
8214435	233649	4
8214435	1845	5
8214435	38746485	4
8214435	6493208	4
8214435	23513349	1
8214435	34002132	2
8214435	8695	4
8214435	1268479	3
8214435	29844228	2
8214435	43615	4
8214435	17332218	5
8214435	5094	1
8214435	1898	5
8214435	52529	1
8214435	6514	3
8214435	37781	2
8214435	4406	5
8214435	4671	2
8214435	5107	3
8214435	5129	5
8214435	7445	5
8214435	10592	2
8214435	62291	5
8214435	10572	5
8214435	11588	4
8214435	228665	4
8214435	16130549	2
8214435	13496	4
8214435	16299	5
8214435	830502	1
8214435	10644930	5
8214435	4214	5
8214435	18135	3
8214435	2657	5
8214435	890	3
8214435	1	5
8214435	136251	5
8214435	7260188	1
8214435	6148028	3
8214435	2767052	4
8214435	28187	4
4006136	18490	5
4006136	20764879	4
4006136	61242426	3
4006136	18143977	5
4006136	2728527	2
4006136	16793	4
4006136	22055262	5
4006136	50623864	4
4006136	22544764	3
4006136	42975172	4
4006136	21853621	3
4006136	9593911	3
4006136	3636	4
4006136	84981	3
4006136	27774758	2
4006136	5470	4
4006136	2657	4
4006136	22328546	3
4006136	18710190	4
4006136	15745753	2
4006136	7824322	5
4006136	16068905	3
4006136	231804	1
4006136	36381037	3
4006136	13623848	4
4006136	14061955	4
4006136	10194157	4
4006136	7747374	1
4006136	8755785	3
4006136	7896527	2
4006136	8755776	3
4006136	19063	5
4006136	11614718	3
4006136	11870085	5
4006136	13496	4
4006136	102868	4
4006136	4671	2
4006136	6752378	3
4006136	4374400	3
4006136	22628	2
4006136	24768	2
4006136	3777732	3
4006136	1582996	4
4006136	6567017	3
4006136	6068551	5
4006136	11735983	4
4006136	13335037	5
4006136	256683	3
4006136	8490112	3
4006136	9361589	1
4006136	28187	4
4006136	7260188	1
4006136	6148028	3
4006136	2767052	5
4006136	6339664	1
4006136	6527740	3
4006136	6479259	5
4006136	5996153	5
4006136	2282133	4
4006136	2802316	4
4006136	6936382	5
4006136	3236307	4
4006136	345627	4
4006136	1162543	1
4006136	428263	1
4006136	41865	1
4006136	1	5
4006136	136251	5
4006136	3	5
4008837	58438583	5
4008837	63133205	4
4008837	58724801	5
4008837	61718053	5
4008837	26247008	2
4008837	54981009	4
4008837	53137893	4
4008837	58438593	5
4008837	45300567	2
4008837	59364173	3
4008837	58065033	5
4008837	52838315	5
4008837	58784475	5
4008837	1845	1
4008837	44318414	1
4008837	54985743	4
4008837	7331435	2
4008837	55404546	4
4008837	32620332	5
4008837	23492661	1
4008837	42201431	4
4008837	55361205	5
4008837	32326398	1
4008837	40597810	5
4008837	8667848	1
4008837	27834600	3
4008837	53288434	1
4008837	50623864	4
4008837	17333223	1
4008837	36388243	2
4008837	44279110	1
4008837	52578297	5
4008837	52652923	4
4008837	34324605	3
4008837	60931	5
4008837	53152636	3
4008837	18693763	1
4008837	40097951	4
4008837	50833559	4
4008837	42080142	3
4008837	52867387	4
4008837	17802724	3
4008837	34189556	4
4008837	51791252	4
4008837	8683812	2
4008837	37570546	5
4008837	33313	4
4008837	242006	2
4008837	1241	3
4008837	77203	3
4008837	1103	5
4008837	1618	3
4008837	10441	4
4008837	40440	3
4008837	19501	3
4008837	19288043	4
4008837	7812659	3
4008837	10335308	5
4008837	9418327	4
4008837	33590210	3
4008837	38819868	5
4008837	35959740	2
4008837	29780253	4
4008837	25614492	4
4008837	20820994	3
4008837	44074800	3
4008837	52656911	4
4008837	50093704	5
4008837	59344312	5
